,threshold,label,precision,recall,f1
63,6.0,3.0,0.7288135593220338,0.8775510204081632,0.7962962962962963
64,6.0,4.0,0.8541666666666666,0.8118811881188119,0.83248730964467
65,6.0,5.0,0.8421052631578947,0.6037735849056604,0.7032967032967034
66,6.0,6.0,0.8677685950413223,0.9545454545454546,0.9090909090909091
67,6.0,7.0,0.8490566037735849,0.9183673469387755,0.8823529411764707
68,6.0,8.0,0.5202702702702703,0.8191489361702128,0.6363636363636365
69,6.0,9.0,0.8846153846153846,0.5476190476190477,0.6764705882352942
70,7.0,0.0,0.9512195121951219,0.9176470588235294,0.9341317365269461
71,7.0,1.0,0.9365079365079365,0.959349593495935,0.9477911646586347
72,7.0,2.0,0.9166666666666666,0.6534653465346535,0.7630057803468208
73,7.0,3.0,0.8586956521739131,0.8061224489795918,0.8315789473684211
74,7.0,4.0,0.875,0.8316831683168316,0.8527918781725888
75,7.0,5.0,0.6585365853658537,0.7641509433962265,0.7074235807860263
76,7.0,6.0,0.926605504587156,0.9181818181818182,0.9223744292237444
77,7.0,7.0,0.8653846153846154,0.9183673469387755,0.8910891089108911
78,7.0,8.0,0.6363636363636364,0.7446808510638298,0.6862745098039216
79,7.0,9.0,0.813953488372093,0.8333333333333334,0.8235294117647058
80,8.0,0.0,0.9512195121951219,0.9176470588235294,0.9341317365269461
81,8.0,1.0,0.9448818897637795,0.975609756097561,0.96
82,8.0,2.0,0.8350515463917526,0.801980198019802,0.8181818181818183
83,8.0,3.0,0.7565217391304347,0.8877551020408163,0.8169014084507042
84,8.0,4.0,0.9032258064516129,0.8316831683168316,0.8659793814432989
85,8.0,5.0,0.8191489361702128,0.7264150943396226,0.77
86,8.0,6.0,0.8760330578512396,0.9636363636363636,0.9177489177489176
87,8.0,7.0,0.8543689320388349,0.8979591836734694,0.8756218905472637
88,8.0,8.0,0.8214285714285714,0.7340425531914894,0.7752808988764044
89,8.0,9.0,0.8214285714285714,0.8214285714285714,0.8214285714285714
90,9.0,0.0,0.9186046511627907,0.9294117647058824,0.9239766081871345
91,9.0,1.0,0.9453125,0.983739837398374,0.9641434262948206
92,9.0,2.0,0.8777777777777778,0.7821782178217822,0.8272251308900525
93,9.0,3.0,0.8247422680412371,0.8163265306122449,0.8205128205128205
94,9.0,4.0,0.8415841584158416,0.8415841584158416,0.8415841584158416
95,9.0,5.0,0.6535433070866141,0.7830188679245284,0.7124463519313304
96,9.0,6.0,0.8666666666666667,0.9454545454545454,0.9043478260869566
97,9.0,7.0,0.8490566037735849,0.9183673469387755,0.8823529411764707
98,9.0,8.0,0.7903225806451613,0.5212765957446809,0.6282051282051282
99,9.0,9.0,0.8072289156626506,0.7976190476190477,0.8023952095808383
100,10.0,0.0,0.9404761904761905,0.9294117647058824,0.9349112426035503
101,10.0,1.0,0.9296875,0.967479674796748,0.9482071713147411
102,10.0,2.0,0.8875,0.7029702970297029,0.7845303867403315
103,10.0,3.0,0.8695652173913043,0.8163265306122449,0.8421052631578948
104,10.0,4.0,0.8901098901098901,0.801980198019802,0.84375
105,10.0,5.0,0.8205128205128205,0.6037735849056604,0.6956521739130435
106,10.0,6.0,0.8492063492063492,0.9727272727272728,0.9067796610169491
107,10.0,7.0,0.87,0.8877551020408163,0.8787878787878789
108,10.0,8.0,0.5766423357664233,0.8404255319148937,0.683982683982684
109,10.0,9.0,0.8214285714285714,0.8214285714285714,0.8214285714285714
110,11.0,0.0,0.9404761904761905,0.9294117647058824,0.9349112426035503
111,11.0,1.0,0.9236641221374046,0.983739837398374,0.952755905511811
112,11.0,2.0,0.9078947368421053,0.6831683168316832,0.7796610169491525
113,11.0,3.0,0.7333333333333333,0.8979591836734694,0.8073394495412844
114,11.0,4.0,0.84,0.8316831683168316,0.835820895522388
115,11.0,5.0,0.8441558441558441,0.6132075471698113,0.7103825136612022
116,11.0,6.0,0.8617886178861789,0.9636363636363636,0.9098712446351931
117,11.0,7.0,0.8272727272727273,0.9285714285714286,0.8749999999999999
118,11.0,8.0,0.6283185840707964,0.7553191489361702,0.6859903381642513
119,11.0,9.0,0.8484848484848485,0.6666666666666666,0.7466666666666666
120,12.0,0.0,0.9518072289156626,0.9294117647058824,0.9404761904761904
121,12.0,1.0,0.9302325581395349,0.975609756097561,0.9523809523809524
122,12.0,2.0,0.8809523809523809,0.7326732673267327,0.8
123,12.0,3.0,0.7288135593220338,0.8775510204081632,0.7962962962962963
124,12.0,4.0,0.8913043478260869,0.8118811881188119,0.8497409326424871
125,12.0,5.0,0.7857142857142857,0.6226415094339622,0.6947368421052631
126,12.0,6.0,0.9137931034482759,0.9636363636363636,0.9380530973451328
127,12.0,7.0,0.8686868686868687,0.8775510204081632,0.8730964467005075
128,12.0,8.0,0.6106194690265486,0.7340425531914894,0.6666666666666665
129,12.0,9.0,0.8292682926829268,0.8095238095238095,0.8192771084337348
130,13.0,0.0,0.9411764705882353,0.9411764705882353,0.9411764705882353
131,13.0,1.0,0.9236641221374046,0.983739837398374,0.952755905511811
132,13.0,2.0,0.9240506329113924,0.7227722772277227,0.8111111111111111
133,13.0,3.0,0.8888888888888888,0.8163265306122449,0.851063829787234
134,13.0,4.0,0.8762886597938144,0.8415841584158416,0.8585858585858587
135,13.0,5.0,0.8,0.6792452830188679,0.7346938775510203
136,13.0,6.0,0.9130434782608695,0.9545454545454546,0.9333333333333332
137,13.0,7.0,0.8529411764705882,0.8877551020408163,0.87
138,13.0,8.0,0.5333333333333333,0.851063829787234,0.6557377049180327
139,13.0,9.0,0.8524590163934426,0.6190476190476191,0.7172413793103448
140,14.0,0.0,0.9404761904761905,0.9294117647058824,0.9349112426035503
141,14.0,1.0,0.937984496124031,0.983739837398374,0.9603174603174603
142,14.0,2.0,0.9156626506024096,0.7524752475247525,0.826086956521739
143,14.0,3.0,0.8541666666666666,0.8367346938775511,0.845360824742268
144,14.0,4.0,0.8947368421052632,0.8415841584158416,0.8673469387755102
145,14.0,5.0,0.6752136752136753,0.7452830188679245,0.7085201793721974
146,14.0,6.0,0.8793103448275862,0.9272727272727272,0.902654867256637
147,14.0,7.0,0.8504672897196262,0.9285714285714286,0.8878048780487805
148,14.0,8.0,0.7127659574468085,0.7127659574468085,0.7127659574468085
149,14.0,9.0,0.8481012658227848,0.7976190476190477,0.8220858895705523
150,15.0,0.0,0.9285714285714286,0.9176470588235294,0.923076923076923
151,15.0,1.0,0.937007874015748,0.967479674796748,0.9520000000000001
152,15.0,2.0,0.8118811881188119,0.8118811881188119,0.8118811881188119
153,15.0,3.0,0.8269230769230769,0.8775510204081632,0.8514851485148514
154,15.0,4.0,0.8695652173913043,0.7920792079207921,0.8290155440414507
155,15.0,5.0,0.7790697674418605,0.6320754716981132,0.6979166666666666
156,15.0,6.0,0.9035087719298246,0.9363636363636364,0.9196428571428572
157,15.0,7.0,0.8842105263157894,0.8571428571428571,0.8704663212435233
158,15.0,8.0,0.6842105263157895,0.6914893617021277,0.6878306878306879
159,15.0,9.0,0.7254901960784313,0.8809523809523809,0.7956989247311828
160,16.0,0.0,0.9397590361445783,0.9176470588235294,0.9285714285714286
161,16.0,1.0,0.9448818897637795,0.975609756097561,0.96
162,16.0,2.0,0.8494623655913979,0.7821782178217822,0.8144329896907216
163,16.0,3.0,0.921875,0.6020408163265306,0.7283950617283952
164,16.0,4.0,0.8837209302325582,0.7524752475247525,0.8128342245989305
165,16.0,5.0,0.567741935483871,0.8301886792452831,0.674329501915709
166,16.0,6.0,0.9026548672566371,0.9272727272727272,0.9147982062780269
167,16.0,7.0,0.9,0.9183673469387755,0.9090909090909091
168,16.0,8.0,0.7011494252873564,0.648936170212766,0.6740331491712708
169,16.0,9.0,0.7717391304347826,0.8452380952380952,0.8068181818181818
170,17.0,0.0,0.9411764705882353,0.9411764705882353,0.9411764705882353
171,17.0,1.0,0.9296875,0.967479674796748,0.9482071713147411
172,17.0,2.0,0.9,0.7128712871287128,0.7955801104972375
173,17.0,3.0,0.8681318681318682,0.8061224489795918,0.8359788359788359
174,17.0,4.0,0.8556701030927835,0.8217821782178217,0.8383838383838383
175,17.0,5.0,0.7666666666666667,0.6509433962264151,0.7040816326530612
176,17.0,6.0,0.918918918918919,0.9272727272727272,0.9230769230769231
177,17.0,7.0,0.8571428571428571,0.9183673469387755,0.8866995073891625
178,17.0,8.0,0.6048387096774194,0.7978723404255319,0.6880733944954129
179,17.0,9.0,0.7865168539325843,0.8333333333333334,0.8092485549132948
180,18.0,0.0,0.9390243902439024,0.9058823529411765,0.9221556886227545
181,18.0,1.0,0.937984496124031,0.983739837398374,0.9603174603174603
182,18.0,2.0,0.8571428571428571,0.7128712871287128,0.7783783783783783
183,18.0,3.0,0.5406976744186046,0.9489795918367347,0.6888888888888889
184,18.0,4.0,0.8723404255319149,0.8118811881188119,0.841025641025641
185,18.0,5.0,0.8059701492537313,0.5094339622641509,0.6242774566473989
186,18.0,6.0,0.8760330578512396,0.9636363636363636,0.9177489177489176
187,18.0,7.0,0.8380952380952381,0.8979591836734694,0.8669950738916257
188,18.0,8.0,0.8301886792452831,0.46808510638297873,0.5986394557823129
189,18.0,9.0,0.7419354838709677,0.8214285714285714,0.7796610169491526
190,19.0,0.0,0.9294117647058824,0.9294117647058824,0.9294117647058824
191,19.0,1.0,0.937984496124031,0.983739837398374,0.9603174603174603
192,19.0,2.0,0.8421052631578947,0.7920792079207921,0.8163265306122449
193,19.0,3.0,0.851063829787234,0.8163265306122449,0.8333333333333334
194,19.0,4.0,0.8645833333333334,0.8217821782178217,0.8426395939086294
195,19.0,5.0,0.7523809523809524,0.7452830188679245,0.7488151658767772
196,19.0,6.0,0.8956521739130435,0.9363636363636364,0.9155555555555557
197,19.0,7.0,0.8653846153846154,0.9183673469387755,0.8910891089108911
198,19.0,8.0,0.7422680412371134,0.7659574468085106,0.7539267015706806
199,19.0,9.0,0.8375,0.7976190476190477,0.8170731707317073
200,20.0,0.0,0.9186046511627907,0.9294117647058824,0.9239766081871345
201,20.0,1.0,0.9453125,0.983739837398374,0.9641434262948206
202,20.0,2.0,0.896551724137931,0.7722772277227723,0.8297872340425532
203,20.0,3.0,0.8173076923076923,0.8673469387755102,0.8415841584158416
204,20.0,4.0,0.8723404255319149,0.8118811881188119,0.841025641025641
205,20.0,5.0,0.828125,0.5,0.6235294117647059
206,20.0,6.0,0.8833333333333333,0.9636363636363636,0.9217391304347826
207,20.0,7.0,0.8686868686868687,0.8775510204081632,0.8730964467005075
208,20.0,8.0,0.574468085106383,0.8617021276595744,0.6893617021276596
209,20.0,9.0,0.8051948051948052,0.7380952380952381,0.7701863354037267
210,21.0,0.0,0.9512195121951219,0.9176470588235294,0.9341317365269461
211,21.0,1.0,0.9302325581395349,0.975609756097561,0.9523809523809524
212,21.0,2.0,0.8837209302325582,0.7524752475247525,0.8128342245989305
213,21.0,3.0,0.875,0.7142857142857143,0.7865168539325842
214,21.0,4.0,0.9230769230769231,0.8316831683168316,0.8749999999999999
215,21.0,5.0,0.5266272189349113,0.839622641509434,0.6472727272727272
216,21.0,6.0,0.8859649122807017,0.9181818181818182,0.9017857142857142
217,21.0,7.0,0.8725490196078431,0.9081632653061225,0.89
218,21.0,8.0,0.7611940298507462,0.5425531914893617,0.6335403726708074
219,21.0,9.0,0.7875,0.75,0.7682926829268292
220,22.0,0.0,0.9294117647058824,0.9294117647058824,0.9294117647058824
221,22.0,1.0,0.9230769230769231,0.975609756097561,0.9486166007905139
222,22.0,2.0,0.8539325842696629,0.7524752475247525,0.7999999999999999
223,22.0,3.0,0.875,0.7857142857142857,0.8279569892473119
224,22.0,4.0,0.8541666666666666,0.8118811881188119,0.83248730964467
225,22.0,5.0,0.7816091954022989,0.6415094339622641,0.7046632124352331
226,22.0,6.0,0.8869565217391304,0.9272727272727272,0.9066666666666666
227,22.0,7.0,0.8787878787878788,0.8877551020408163,0.8832487309644671
228,22.0,8.0,0.6388888888888888,0.7340425531914894,0.6831683168316831
229,22.0,9.0,0.7087378640776699,0.8690476190476191,0.7807486631016042
230,23.0,0.0,0.9506172839506173,0.9058823529411765,0.927710843373494
231,23.0,1.0,0.9375,0.975609756097561,0.9561752988047808
232,23.0,2.0,0.7857142857142857,0.7623762376237624,0.7738693467336683
233,23.0,3.0,0.5476190476190477,0.9387755102040817,0.6917293233082707
234,23.0,4.0,0.8777777777777778,0.7821782178217822,0.8272251308900525
235,23.0,5.0,0.7903225806451613,0.46226415094339623,0.5833333333333334
236,23.0,6.0,0.9043478260869565,0.9454545454545454,0.9244444444444444
237,23.0,7.0,0.86,0.8775510204081632,0.8686868686868686
238,23.0,8.0,0.8166666666666667,0.5212765957446809,0.6363636363636364
239,23.0,9.0,0.7346938775510204,0.8571428571428571,0.7912087912087913
240,24.0,0.0,0.9512195121951219,0.9176470588235294,0.9341317365269461
241,24.0,1.0,0.9435483870967742,0.9512195121951219,0.9473684210526316
242,24.0,2.0,0.9102564102564102,0.7029702970297029,0.7932960893854748
243,24.0,3.0,0.8055555555555556,0.8877551020408163,0.8446601941747574
244,24.0,4.0,0.8901098901098901,0.801980198019802,0.84375
245,24.0,5.0,0.8292682926829268,0.6415094339622641,0.723404255319149
246,24.0,6.0,0.9345794392523364,0.9090909090909091,0.9216589861751152
247,24.0,7.0,0.8712871287128713,0.8979591836734694,0.8844221105527638
248,24.0,8.0,0.547945205479452,0.851063829787234,0.6666666666666666
249,24.0,9.0,0.8271604938271605,0.7976190476190477,0.8121212121212122
250,25.0,0.0,0.9397590361445783,0.9176470588235294,0.9285714285714286
251,25.0,1.0,0.937984496124031,0.983739837398374,0.9603174603174603
252,25.0,2.0,0.8777777777777778,0.7821782178217822,0.8272251308900525
253,25.0,3.0,0.8804347826086957,0.826530612244898,0.8526315789473684
254,25.0,4.0,0.8636363636363636,0.7524752475247525,0.8042328042328043
255,25.0,5.0,0.7009345794392523,0.7075471698113207,0.704225352112676
256,25.0,6.0,0.8983050847457628,0.9636363636363636,0.9298245614035089
257,25.0,7.0,0.8854166666666666,0.8673469387755102,0.8762886597938144
258,25.0,8.0,0.7368421052631579,0.5957446808510638,0.6588235294117647
259,25.0,9.0,0.6115702479338843,0.8809523809523809,0.7219512195121951
260,26.0,0.0,0.9397590361445783,0.9176470588235294,0.9285714285714286
261,26.0,1.0,0.9375,0.975609756097561,0.9561752988047808
262,26.0,2.0,0.8837209302325582,0.7524752475247525,0.8128342245989305
263,26.0,3.0,0.8095238095238095,0.8673469387755102,0.8374384236453202
264,26.0,4.0,0.8556701030927835,0.8217821782178217,0.8383838383838383
265,26.0,5.0,0.803030303030303,0.5,0.6162790697674418
266,26.0,6.0,0.8879310344827587,0.9363636363636364,0.9115044247787611
267,26.0,7.0,0.8490566037735849,0.9183673469387755,0.8823529411764707
268,26.0,8.0,0.5099337748344371,0.8191489361702128,0.6285714285714287
269,26.0,9.0,0.8548387096774194,0.6309523809523809,0.726027397260274
270,27.0,0.0,0.9186046511627907,0.9294117647058824,0.9239766081871345
271,27.0,1.0,0.916030534351145,0.975609756097561,0.9448818897637795
272,27.0,2.0,0.8,0.7920792079207921,0.7960199004975126
273,27.0,3.0,0.8421052631578947,0.8163265306122449,0.8290155440414508
274,27.0,4.0,0.8876404494382022,0.7821782178217822,0.831578947368421
275,27.0,5.0,0.8235294117647058,0.5283018867924528,0.6436781609195401
276,27.0,6.0,0.8879310344827587,0.9363636363636364,0.9115044247787611
277,27.0,7.0,0.8666666666666667,0.9285714285714286,0.896551724137931
278,27.0,8.0,0.49673202614379086,0.8085106382978723,0.6153846153846154
279,27.0,9.0,0.8596491228070176,0.5833333333333334,0.6950354609929078
280,28.0,0.0,0.9294117647058824,0.9294117647058824,0.9294117647058824
281,28.0,1.0,0.9236641221374046,0.983739837398374,0.952755905511811
282,28.0,2.0,0.84375,0.801980198019802,0.8223350253807107
283,28.0,3.0,0.8804347826086957,0.826530612244898,0.8526315789473684
284,28.0,4.0,0.8173076923076923,0.8415841584158416,0.8292682926829268
285,28.0,5.0,0.74,0.6981132075471698,0.7184466019417476
286,28.0,6.0,0.8974358974358975,0.9545454545454546,0.9251101321585904
287,28.0,7.0,0.8333333333333334,0.9183673469387755,0.8737864077669903
288,28.0,8.0,0.6868686868686869,0.723404255319149,0.7046632124352332
289,28.0,9.0,0.8676470588235294,0.7023809523809523,0.7763157894736842
290,29.0,0.0,0.9397590361445783,0.9176470588235294,0.9285714285714286
291,29.0,1.0,0.9444444444444444,0.967479674796748,0.9558232931726908
292,29.0,2.0,0.8421052631578947,0.7920792079207921,0.8163265306122449
293,29.0,3.0,0.7927927927927928,0.8979591836734694,0.8421052631578948
294,29.0,4.0,0.8936170212765957,0.8316831683168316,0.8615384615384615
295,29.0,5.0,0.6384615384615384,0.7830188679245284,0.7033898305084746
296,29.0,6.0,0.8938053097345132,0.9181818181818182,0.9058295964125559
297,29.0,7.0,0.8613861386138614,0.8877551020408163,0.8743718592964823
298,29.0,8.0,0.8208955223880597,0.5851063829787234,0.6832298136645963
299,29.0,9.0,0.85,0.8095238095238095,0.8292682926829269
300,30.0,0.0,0.9629629629629629,0.9176470588235294,0.9397590361445782
301,30.0,1.0,0.944,0.959349593495935,0.9516129032258064
302,30.0,2.0,0.8837209302325582,0.7524752475247525,0.8128342245989305
303,30.0,3.0,0.6666666666666666,0.9183673469387755,0.7725321888412018
304,30.0,4.0,0.9021739130434783,0.8217821782178217,0.8601036269430051
305,30.0,5.0,0.6194029850746269,0.7830188679245284,0.6916666666666667
306,30.0,6.0,0.9017857142857143,0.9181818181818182,0.9099099099099099
307,30.0,7.0,0.8865979381443299,0.8775510204081632,0.882051282051282
308,30.0,8.0,0.8392857142857143,0.5,0.6266666666666666
309,30.0,9.0,0.8292682926829268,0.8095238095238095,0.8192771084337348
310,31.0,0.0,0.9294117647058824,0.9294117647058824,0.9294117647058824
311,31.0,1.0,0.9302325581395349,0.975609756097561,0.9523809523809524
312,31.0,2.0,0.8316831683168316,0.8316831683168316,0.8316831683168316
313,31.0,3.0,0.8037383177570093,0.8775510204081632,0.8390243902439024
314,31.0,4.0,0.84,0.8316831683168316,0.835820895522388
315,31.0,5.0,0.7281553398058253,0.7075471698113207,0.7177033492822966
316,31.0,6.0,0.9043478260869565,0.9454545454545454,0.9244444444444444
317,31.0,7.0,0.8627450980392157,0.8979591836734694,0.8799999999999999
318,31.0,8.0,0.8333333333333334,0.6382978723404256,0.7228915662650603
319,31.0,9.0,0.7790697674418605,0.7976190476190477,0.788235294117647
320,32.0,0.0,0.9294117647058824,0.9294117647058824,0.9294117647058824
321,32.0,1.0,0.9166666666666666,0.983739837398374,0.9490196078431372
322,32.0,2.0,0.8888888888888888,0.7128712871287128,0.7912087912087912
323,32.0,3.0,0.84375,0.826530612244898,0.8350515463917526
324,32.0,4.0,0.8130841121495327,0.8613861386138614,0.8365384615384616
325,32.0,5.0,0.6818181818181818,0.7075471698113207,0.6944444444444443
326,32.0,6.0,0.8888888888888888,0.9454545454545454,0.9162995594713657
327,32.0,7.0,0.8411214953271028,0.9183673469387755,0.8780487804878049
328,32.0,8.0,0.7272727272727273,0.5957446808510638,0.6549707602339181
329,32.0,9.0,0.7727272727272727,0.8095238095238095,0.7906976744186046
330,33.0,0.0,0.9294117647058824,0.9294117647058824,0.9294117647058824
331,33.0,1.0,0.916030534351145,0.975609756097561,0.9448818897637795
332,33.0,2.0,0.9027777777777778,0.6435643564356436,0.7514450867052024
333,33.0,3.0,0.7107438016528925,0.8775510204081632,0.7853881278538812
334,33.0,4.0,0.8235294117647058,0.8316831683168316,0.8275862068965516
335,33.0,5.0,0.7777777777777778,0.660377358490566,0.7142857142857142
336,33.0,6.0,0.911504424778761,0.9363636363636364,0.9237668161434978
337,33.0,7.0,0.8285714285714286,0.8877551020408163,0.8571428571428572
338,33.0,8.0,0.6470588235294118,0.7021276595744681,0.673469387755102
339,33.0,9.0,0.8227848101265823,0.7738095238095238,0.7975460122699387
340,34.0,0.0,0.9404761904761905,0.9294117647058824,0.9349112426035503
341,34.0,1.0,0.9166666666666666,0.983739837398374,0.9490196078431372
342,34.0,2.0,0.8105263157894737,0.7623762376237624,0.7857142857142857
343,34.0,3.0,0.7924528301886793,0.8571428571428571,0.8235294117647058
344,34.0,4.0,0.8095238095238095,0.8415841584158416,0.8252427184466018
345,34.0,5.0,0.8235294117647058,0.5283018867924528,0.6436781609195401
346,34.0,6.0,0.8888888888888888,0.9454545454545454,0.9162995594713657
347,34.0,7.0,0.8461538461538461,0.8979591836734694,0.8712871287128713
348,34.0,8.0,0.6302521008403361,0.7978723404255319,0.7042253521126761
349,34.0,9.0,0.8571428571428571,0.7142857142857143,0.7792207792207793
350,35.0,0.0,0.9404761904761905,0.9294117647058824,0.9349112426035503
351,35.0,1.0,0.9166666666666666,0.983739837398374,0.9490196078431372
352,35.0,2.0,0.8352941176470589,0.7029702970297029,0.7634408602150539
353,35.0,3.0,0.8556701030927835,0.8469387755102041,0.8512820512820514
354,35.0,4.0,0.82,0.8118811881188119,0.8159203980099502
355,35.0,5.0,0.7654320987654321,0.5849056603773585,0.6631016042780749
356,35.0,6.0,0.9026548672566371,0.9272727272727272,0.9147982062780269
357,35.0,7.0,0.8640776699029126,0.9081632653061225,0.8855721393034826
358,35.0,8.0,0.5507246376811594,0.8085106382978723,0.6551724137931035
359,35.0,9.0,0.8507462686567164,0.6785714285714286,0.7549668874172186
360,36.0,0.0,0.9382716049382716,0.8941176470588236,0.9156626506024096
361,36.0,1.0,0.9375,0.975609756097561,0.9561752988047808
362,36.0,2.0,0.8297872340425532,0.7722772277227723,0.7999999999999999
363,36.0,3.0,0.7413793103448276,0.8775510204081632,0.8037383177570093
364,36.0,4.0,0.898876404494382,0.7920792079207921,0.8421052631578948
365,36.0,5.0,0.640625,0.7735849056603774,0.7008547008547009
366,36.0,6.0,0.9181818181818182,0.9181818181818182,0.9181818181818182
367,36.0,7.0,0.86,0.8775510204081632,0.8686868686868686
368,36.0,8.0,0.7846153846153846,0.5425531914893617,0.6415094339622641
369,36.0,9.0,0.7303370786516854,0.7738095238095238,0.7514450867052023
370,37.0,0.0,0.9166666666666666,0.9058823529411765,0.9112426035502958
371,37.0,1.0,0.916030534351145,0.975609756097561,0.9448818897637795
372,37.0,2.0,0.85,0.6732673267326733,0.7513812154696133
373,37.0,3.0,0.9466666666666667,0.7244897959183674,0.8208092485549132
374,37.0,4.0,0.865979381443299,0.8316831683168316,0.8484848484848486
375,37.0,5.0,0.6507936507936508,0.7735849056603774,0.706896551724138
376,37.0,6.0,0.9035087719298246,0.9363636363636364,0.9196428571428572
377,37.0,7.0,0.839622641509434,0.9081632653061225,0.8725490196078433
378,37.0,8.0,0.6160714285714286,0.7340425531914894,0.6699029126213593
379,37.0,9.0,0.8266666666666667,0.7380952380952381,0.779874213836478
380,38.0,0.0,0.9285714285714286,0.9176470588235294,0.923076923076923
381,38.0,1.0,0.916030534351145,0.975609756097561,0.9448818897637795
382,38.0,2.0,0.8433734939759037,0.693069306930693,0.7608695652173914
383,38.0,3.0,0.8854166666666666,0.8673469387755102,0.8762886597938144
384,38.0,4.0,0.8645833333333334,0.8217821782178217,0.8426395939086294
385,38.0,5.0,0.7848101265822784,0.5849056603773585,0.6702702702702703
386,38.0,6.0,0.8666666666666667,0.9454545454545454,0.9043478260869566
387,38.0,7.0,0.839622641509434,0.9081632653061225,0.8725490196078433
388,38.0,8.0,0.6046511627906976,0.8297872340425532,0.6995515695067265
389,38.0,9.0,0.8289473684210527,0.75,0.7875
390,39.0,0.0,0.9176470588235294,0.9176470588235294,0.9176470588235294
391,39.0,1.0,0.9166666666666666,0.983739837398374,0.9490196078431372
392,39.0,2.0,0.8210526315789474,0.7722772277227723,0.7959183673469388
393,39.0,3.0,0.8529411764705882,0.8877551020408163,0.87
394,39.0,4.0,0.8247422680412371,0.7920792079207921,0.8080808080808082
395,39.0,5.0,0.7766990291262136,0.7547169811320755,0.7655502392344498
396,39.0,6.0,0.911504424778761,0.9363636363636364,0.9237668161434978
397,39.0,7.0,0.8476190476190476,0.9081632653061225,0.876847290640394
398,39.0,8.0,0.7702702702702703,0.6063829787234043,0.6785714285714286
399,39.0,9.0,0.7340425531914894,0.8214285714285714,0.7752808988764044
400,40.0,0.0,0.9506172839506173,0.9058823529411765,0.927710843373494
401,40.0,1.0,0.9296875,0.967479674796748,0.9482071713147411
402,40.0,2.0,0.8314606741573034,0.7326732673267327,0.7789473684210527
403,40.0,3.0,0.9204545454545454,0.826530612244898,0.870967741935484
404,40.0,4.0,0.8076923076923077,0.8316831683168316,0.8195121951219512
405,40.0,5.0,0.7545454545454545,0.7830188679245284,0.7685185185185186
406,40.0,6.0,0.9017857142857143,0.9181818181818182,0.9099099099099099
407,40.0,7.0,0.8627450980392157,0.8979591836734694,0.8799999999999999
408,40.0,8.0,0.6936936936936937,0.8191489361702128,0.7512195121951221
409,40.0,9.0,0.8533333333333334,0.7619047619047619,0.8050314465408804
410,41.0,0.0,0.9625,0.9058823529411765,0.9333333333333333
411,41.0,1.0,0.9230769230769231,0.975609756097561,0.9486166007905139
412,41.0,2.0,0.8421052631578947,0.6336633663366337,0.7231638418079095
413,41.0,3.0,0.5224719101123596,0.9489795918367347,0.673913043478261
414,41.0,4.0,0.8888888888888888,0.7920792079207921,0.8376963350785341
415,41.0,5.0,0.7922077922077922,0.5754716981132075,0.6666666666666667
416,41.0,6.0,0.9026548672566371,0.9272727272727272,0.9147982062780269
417,41.0,7.0,0.8431372549019608,0.8775510204081632,0.86
418,41.0,8.0,0.7391304347826086,0.5425531914893617,0.6257668711656441
419,41.0,9.0,0.8117647058823529,0.8214285714285714,0.8165680473372781
420,42.0,0.0,0.9518072289156626,0.9294117647058824,0.9404761904761904
421,42.0,1.0,0.9302325581395349,0.975609756097561,0.9523809523809524
422,42.0,2.0,0.8314606741573034,0.7326732673267327,0.7789473684210527
423,42.0,3.0,0.8571428571428571,0.8571428571428571,0.8571428571428571
424,42.0,4.0,0.8383838383838383,0.8217821782178217,0.83
425,42.0,5.0,0.7431192660550459,0.7641509433962265,0.7534883720930232
426,42.0,6.0,0.8956521739130435,0.9363636363636364,0.9155555555555557
427,42.0,7.0,0.8446601941747572,0.8877551020408163,0.8656716417910448
428,42.0,8.0,0.7640449438202247,0.723404255319149,0.7431693989071038
429,42.0,9.0,0.7790697674418605,0.7976190476190477,0.788235294117647
430,43.0,0.0,0.9382716049382716,0.8941176470588236,0.9156626506024096
431,43.0,1.0,0.916030534351145,0.975609756097561,0.9448818897637795
432,43.0,2.0,0.8765432098765432,0.7029702970297029,0.7802197802197802
433,43.0,3.0,0.81,0.826530612244898,0.8181818181818183
434,43.0,4.0,0.8350515463917526,0.801980198019802,0.8181818181818183
435,43.0,5.0,0.7575757575757576,0.7075471698113207,0.7317073170731707
436,43.0,6.0,0.9107142857142857,0.9272727272727272,0.918918918918919
437,43.0,7.0,0.8108108108108109,0.9183673469387755,0.861244019138756
438,43.0,8.0,0.6826923076923077,0.7553191489361702,0.7171717171717171
439,43.0,9.0,0.7619047619047619,0.7619047619047619,0.7619047619047619
440,44.0,0.0,0.9404761904761905,0.9294117647058824,0.9349112426035503
441,44.0,1.0,0.9302325581395349,0.975609756097561,0.9523809523809524
442,44.0,2.0,0.9166666666666666,0.6534653465346535,0.7630057803468208
443,44.0,3.0,0.8333333333333334,0.8673469387755102,0.8499999999999999
444,44.0,4.0,0.8617021276595744,0.801980198019802,0.8307692307692307
445,44.0,5.0,0.7926829268292683,0.6132075471698113,0.6914893617021276
446,44.0,6.0,0.9107142857142857,0.9272727272727272,0.918918918918919
447,44.0,7.0,0.8348623853211009,0.9285714285714286,0.8792270531400966
448,44.0,8.0,0.6129032258064516,0.8085106382978723,0.6972477064220183
449,44.0,9.0,0.75,0.8214285714285714,0.7840909090909092
